"elderly","adults","adolescents","children","female","male","healthy_volunteers","inclusion","eudract_number","protocol_country_code"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Men who agree to use adequate contraception when sexually active or women without childbearing potential   Male or female subjects    18 years of age with anemia of CKD at screening   Estimated glomerular filtration rate of   60 mL min 1 73 m2  Modification of Diet in Renal Disease  MDRD  or the formula according to Matsuo  et al    Not on dialysis and not expected to begin dialysis during the treatment period of the study  at least 16 weeks from randomization    Not treated with any ESA within 8 weeks before randomization   Mean screening Hb concentration   10 0 g dL   Body weight of 45 kg to 125 kg  inclusive  at screening  Hombres que aceptan utilizar un método anticonceptivo adecuado si son sexualmente activos o mujeres que no pueden quedar embarazadas  Pacientes de ambos sexos de 18 años o más de edad con anemia por NC en el momento de la selección  Filtración glomerular calculada  FGc  menor de 60 ml min 1 73 m2  fórmula de Modification of Diet in Renal Disease o de Matsuo y cols   No reciben diálisis y no se espera que comiencen la diálisis durante el período de tratamiento del estudio  al menos 16 semanas desde la aleatorización    No reciben tratamiento con fármacos estimuladores de la eritropoyesis  ESA  en las 8 semanas anteriores a la aleatorización   Concentración media de Hb en la selección menor de 10 0 g dl   Peso corporal entre 45 kg y 125 kg  ambos inclusive  en la selección","2013-001193-14","ES"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Women without childbearing potential   Male or female subjects   18 years of age with anemia of CKD at screening   Estimated glomerular filtration rate of   60 mL min 1 73 m2  Modification of Diet in Renal Disease  MDRD  or the formula according to Matsuo  et al    Not on dialysis and not expected to begin dialysis during the treatment period of the study  at least 16 weeks from randomization    Not treated with any ESA within 8 weeks before randomization   Mean screening Hb concentration   10 5 g dL  mean of all local laboratory Hb measurements  at least 2 measurements must be taken   2 days apart  during the 4 week screening period with the last screening Hb measurement within 10 days prior to randomization  AND all measurements come from the same local laboratory for any given subject  AND the difference between the lowest value and the highest value is   1 2 g dL   Re screening of subjects who fail the Hb inclusion criterion is allowed only once after the initial screen  Note  The intention is that Hb measurements will be taken 5 to 7 days apart  but 2 days apart is the minimum  At least 1 measurement should be within 10 days prior to randomization    Serum ferritin levels   100 μg L and   1000 μg L OR transferrin saturation   20  at screening  Re screening of subjects is allowed only once  Iron supplementation is allowed   See Section 6 9 for details about iron treatment during the study     Folate and Vitamin B12 values above the lower limit of normal  Supplementation is allowed  re screening of subjects who fail the folate and vitamin B12 inclusion criterion is allowed only once after the initial screen   Body weight of 45 kg to 125 kg  inclusive  at screening","2013-001193-14","HU"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Women without childbearing potential   Male or female subjects   18 years of age with anemia of CKD at screening   Estimated glomerular filtration rate of   60 mL min 1 73 m2  Modification of Diet in Renal Disease  MDRD  or the formula according to Matsuo  et al    Not on dialysis and not expected to begin dialysis during the treatment period of the study  at least 16 weeks from randomization    Not treated with any ESA within 8 weeks before randomization   Mean screening Hb concentration   10 5 g dL  mean of all local laboratory Hb measurements  at least 2 measurements must be taken   2 days apart  during the 4 week screening period with the last screening Hb measurement within 10 days prior to randomization  AND all measurements come from the same local laboratory for any given subject  AND the difference between the lowest value and the highest value is   1 2 g dL   Re screening of subjects who fail the Hb inclusion criterion is allowed only once after the initial screen  Note  The intention is that Hb measurements will be taken 5 to 7 days apart  but 2 days apart is the minimum  At least 1 measurement should be within 10 days prior to randomization    Serum ferritin levels   100 μg L and   1000 μg L OR transferrin saturation   20  at screening  Re screening of subjects is allowed only once  Iron supplementation is allowed   See Section 6 9 for details about iron treatment during the study     Folate and Vitamin B12 values above the lower limit of normal  Supplementation is allowed  re screening of subjects who fail the folate and vitamin B12 inclusion criterion is allowed only once after the initial screen   Body weight of 45 kg to 125 kg  inclusive  at screening","2013-001193-14","PL"
1.0,1.0,0.0,0.0,1.0,0.0,0.0,"1  Female aged  18 years 2  Patients with histologically confirmed  FIGO  Féderation Internationale de Gynécologie et d Obstétrique  stage III and IV epithelial ovarian  primary peritoneal or fallopian tube carcinoma  serous  endometrioid or mucinous   who had complete remission after first line platinum  Pt  based chemotherapy and are selected to receive second line Standard of Care chemotherapy 3  Radiologically confirmed relapse after  6 months of remission  Pt sensitive patients   found up to 4 weeks prior study entry  4  The patient must have at least one measureable target lesion as defined by the RECIST 1 1 criteria to be eligible for enrolment in the study 5  Laboratory criteria  results must be obtained  14 days before randomization  including results obtained before giving informed consent     White blood cells  WBC   4 000 mm3  4 0 x109 L    Neutrophil count  1 500 mm3  1 5 x109 L    Hemoglobin  Hb   10g dL  100g L    Platelet count  100 000 mm3  100 x109 L    Total bilirubin within normal limits  benign hereditary hyperbilirubinaemias  e g  Gilbert s syndrome are permitted    Serum alanine aminotransferase  ALT  and aspartate aminotransferase  AST   2x upper limit of normal  ULN   serum creatinine  2 0mg dL   Blood Urea Nitrogen  BUN   2 0x ULN 6  Adequate coagulation parameters  results must be obtained  14 days before randomization  including results obtained before giving informed consent     Activated partial thromboplastin time  APTT   1 5x ULN and   International Normalized Ratio  INR   1 5 7  Life expectancy of at least 12 months based on Investigator s judgment 8  Eastern Cooperative Oncology Group  ECOG  Performance status 0 2 9  Signed informed consent including patient s ability to comprehend its contents 10  Females of childbearing potential  assessed by Investigator  must have had a negative serum pregnancy test at screening  β human chorionic gonadotropin  β HCG","2013-001323-38","DE"
1.0,1.0,0.0,0.0,1.0,0.0,0.0,"1  Female aged  18 years 2  Patients with histologically confirmed  FIGO  Féderation Internationale de Gynécologie et d Obstétrique  stage III and IV epithelial ovarian  primary peritoneal or fallopian tube carcinoma  serous  endometrioid or mucinous   who had complete remission after first line platinum  Pt  based chemotherapy and are selected to receive second line Standard of Care chemotherapy 3  Radiologically confirmed relapse after  6 months of remission  Pt sensitive patients   found up to 4 weeks prior study entry  4  The patient must have at least one measureable target lesion as defined by the RECIST 1 1 criteria to be eligible for enrolment in the study 5  Laboratory criteria  results must be obtained  14 days before randomization  including results obtained before giving informed consent     White blood cells  WBC   4 000 mm3  4 0 x109 L    Neutrophil count  1 500 mm3  1 5 x109 L    Hemoglobin  Hb   10g dL  100g L    Platelet count  100 000 mm3  100 x109 L    Total bilirubin within normal limits  benign hereditary hyperbilirubinaemias  e g  Gilbert s syndrome are permitted    Serum alanine aminotransferase  ALT  and aspartate aminotransferase  AST   2x upper limit of normal  ULN   serum creatinine  2 0mg dL   Blood Urea Nitrogen  BUN   2 0x ULN 6  Adequate coagulation parameters  results must be obtained  14 days before randomization  including results obtained before giving informed consent     Activated partial thromboplastin time  APTT   1 5x ULN and   International Normalized Ratio  INR   1 5 7  Life expectancy of at least 12 months based on Investigator s judgment 8  Eastern Cooperative Oncology Group  ECOG  Performance status 0 2 9  Signed informed consent including patient s ability to comprehend its contents 10  Females of childbearing potential  assessed by Investigator  must have had a negative serum pregnancy test at screening  β human chorionic gonadotropin  β HCG","2013-001323-38","CZ"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"1  Males aged  50 years  2  Men must be sexually active  3  A confirmed clinical diagnosis of BPH  4  International Prostate Symptom Score  IPSS    or   12 at Visit 1  screening   with bother score 4 or less  score from the IPSS Quality of Life question 8   5  Prostate volume  30 cc  by transrectal ultrasonography  TRUS   Measurement should be available by the baseline visit and should have been made  arranged at the screening visit or within the previous 6 months  6  Total serum prostate specific antigen  PSA   1 5 ng mL  but see exclusion criteria 1  at Visit 1  screening   7  Willing and able to give signed written informed consent and comply with study procedures  including the ability to participate in the study for the full 1 year  or 18 months if necessary because of a persistent sexual AE   8  Fluent and literate in local language with the ability to read  comprehend and record information on the MSHQ  IPSS  PPSM  BPH Impact Index  BII  and C SSRS questionnaires  9  Able to swallow and retain oral medication  10  Men with a female partner of childbearing potential must either agree to use effective contraception or have had a prior vasectomy  Contraception must be used from 2 weeks prior to administration of the first dose of study treatment until at least 5 half lives for the drug  45 days  plus 3 months  i e  a total of 4 5 months  to allow clearance of any altered sperm after the last dose of study treatment  French subjects  In France  a subject will be eligible for inclusion in this study only if either affiliated to or a beneficiary of a social security category  Specific information regarding warnings  precautions  contraindications  adverse events  and other pertinent information on the GSK investigational product or other study treatment that may impact subject eligibility is provided in the SmPC for DUODART","2012-002047-26","GR"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"1  Males aged  50 years  2  Men must be sexually active  3  A confirmed clinical diagnosis of BPH  4  International Prostate Symptom Score  IPSS    or   12 at Visit 1  screening   with bother score 4 or less  score from the IPSS Quality of Life question 8   5  Prostate volume  30 cc  by transrectal ultrasonography  TRUS   Measurement should be available by the baseline visit and should have been made  arranged at the screening visit or within the previous 6 months  6  Total serum prostate specific antigen  PSA   1 5 ng mL  but see exclusion criteria 1  at Visit 1  screening   7  Willing and able to give signed written informed consent and comply with study procedures  including the ability to participate in the study for the full 1 year  or 18 months if necessary because of a persistent sexual AE   8  Fluent and literate in local language with the ability to read  comprehend and record information on the MSHQ  IPSS  PPSM  BPH Impact Index  BII  and C SSRS questionnaires  9  Able to swallow and retain oral medication  10  Men with a female partner of childbearing potential must either agree to use effective contraception or have had a prior vasectomy  Contraception must be used from 2 weeks prior to administration of the first dose of study treatment until at least 5 half lives for the drug  45 days  plus 3 months  i e  a total of 4 5 months  to allow clearance of any altered sperm after the last dose of study treatment  French subjects  In France  a subject will be eligible for inclusion in this study only if either affiliated to or a beneficiary of a social security category  Specific information regarding warnings  precautions  contraindications  adverse events  and other pertinent information on the GSK investigational product or other study treatment that may impact subject eligibility is provided in the SmPC for DUODART","2012-002047-26","HU"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"1  Males aged  50 years  2  Men must be sexually active  3  A confirmed clinical diagnosis of BPH  4  International Prostate Symptom Score  IPSS    or   12 at Visit 1  screening   with bother score 4 or less  score from the IPSS Quality of Life question 8   5  Prostate volume  30 cc  by transrectal ultrasonography  TRUS   Measurement should be available by the baseline visit and should have been made  arranged at the screening visit or within the previous 6 months  6  Total serum prostate specific antigen  PSA   1 5 ng mL  but see exclusion criteria 1  at Visit 1  screening   7  Willing and able to give signed written informed consent and comply with study procedures  including the ability to participate in the study for the full 1 year  or 18 months if necessary because of a persistent sexual AE   8  Fluent and literate in local language with the ability to read  comprehend and record information on the MSHQ  IPSS  PPSM  BPH Impact Index  BII  and C SSRS questionnaires  9  Able to swallow and retain oral medication  10  Men with a female partner of childbearing potential must either agree to use effective contraception or have had a prior vasectomy  Contraception must be used from 2 weeks prior to administration of the first dose of study treatment until at least 5 half lives for the drug  45 days  plus 3 months  i e  a total of 4 5 months  to allow clearance of any altered sperm after the last dose of study treatment  French subjects  In France  a subject will be eligible for inclusion in this study only if either affiliated to or a beneficiary of a social security category  Specific information regarding warnings  precautions  contraindications  adverse events  and other pertinent information on the GSK investigational product or other study treatment that may impact subject eligibility is provided in the SmPC for DUODART","2012-002047-26","NL"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"1  Males aged  50 years  2  Men must be sexually active  3  A confirmed clinical diagnosis of BPH  4  International Prostate Symptom Score  IPSS    or   12 at Visit 1  screening   with bother score 4 or less  score from the IPSS Quality of Life question 8   5  Prostate volume  30 cc  by transrectal ultrasonography  TRUS   Measurement should be available by the baseline visit and should have been made  arranged at the screening visit or within the previous 6 months  6  Total serum prostate specific antigen  PSA   1 5 ng mL  but see exclusion criteria 1  at Visit 1  screening   7  Willing and able to give signed written informed consent and comply with study procedures  including the ability to participate in the study for the full 1 year  or 18 months if necessary because of a persistent sexual AE   8  Fluent and literate in local language with the ability to read  comprehend and record information on the MSHQ  IPSS  PPSM  BPH Impact Index  BII  and C SSRS questionnaires  9  Able to swallow and retain oral medication  10  Men with a female partner of childbearing potential must either agree to use effective contraception or have had a prior vasectomy  Contraception must be used from 2 weeks prior to administration of the first dose of study treatment until at least 5 half lives for the drug  45 days  plus 3 months  i e  a total of 4 5 months  to allow clearance of any altered sperm after the last dose of study treatment  French subjects  In France  a subject will be eligible for inclusion in this study only if either affiliated to or a beneficiary of a social security category  Specific information regarding warnings  precautions  contraindications  adverse events  and other pertinent information on the GSK investigational product or other study treatment that may impact subject eligibility is provided in the SmPC for DUODART  1  Hombres de edad    50 años  2  Hombres sexualmente activos  Se considerará que un hombre es sexualmente activo cuando haya mantenido relaciones sexuales con una pareja durante las últimas 4 semanas  al menos  en una ocasión  y prevea serlo durante las siguientes 4 semanas  a no ser que existan impedimentos debidos a un viaje u otros motivos prácticos   Los hombres deberían confirmar que mantienen una relación estable y que esperan mantener la actividad sexual a lo largo del siguiente año  3  Diagnóstico clínico confirmado de HBP  4  Puntuación internacional de síntomas prostáticos  IPSS     12 en la visita 1  selección   con una puntuación de molestias igual o menor de 4  puntuación de la pregunta 8 del cuestionario de calidad de vida IPSS   5  Volumen de la próstata    30 cc  en ecografía transrectal  ETR   Se debería disponer de esta determinación en la visita basal y debería haberse efectuado  planificado en la visita de selección o bien a lo largo de los 6 meses anteriores  6  Antígeno prostático específico  PSA  en suero total    1 5 ng ml  véase el criterio de exclusión 1  en la visita 1  selección   7  Disposición y capacidad de firmar un documento de consentimiento informado y cumplir los procedimientos del estudio  lo que incluye la capacidad de participación en el estudio durante un año completo  o 18 meses si fuera necesario debido a un AA sexual persistente   8  Fluidez y conocimientos amplios del lenguaje local con capacidad de lectura  comprensión y registro de información en los cuestionarios MSHQ  IPSS  PTEP  Índice de impacto de la HBP  BII  y C SSRS  9  Capacidad de deglución y retención de los medicamentos por vía oral  10  Los hombres con una pareja femenina en edad fértil deben utilizar un anticonceptivo eficaz o haberse sometido previamente a una vasectomía  Los métodos anticonceptivos se deben utilizar desde 2 semanas antes de la administración de la primera dosis del tratamiento del estudio hasta un mínimo de 5 semividas para el medicamento  45 días  más 3 meses  es decir  una duración total de 4 5 meses  con el fin de posibilitar la eliminación de cualquier espermatozoide alterado con posterioridad a la última dosis del medicamento del estudio  Sujetos franceses  en Francia  únicamente los sujetos afiliados o beneficiarios de una categoría de la Seguridad Social se considerarán elegibles para la inclusión en este estudio  En la FT de DUODART aparece información específica acerca de las advertencias  precauciones  contraindicaciones  acontecimientos adversos y demás información relevante sobre el producto en fase de investigación de GSK u otros medicamentos del estudio que podrían influir en la elegibilidad de los sujetos","2012-002047-26","ES"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Age   18 years   Histologically confirmed muscle invasive UC  also termed transitional cell carcinoma  TCC   of the bladder or upper urinary tract  i e   renal pelvis or ureters    Patients with upper urinary tract urothelial carcinoma  UTUC  will be limited to no more than approximately 10  of the study population   Tumor Nodes Metastasis  TNM  classification at pathological examination of surgical resection  For patients treated with prior neoadjuvant chemotherapy  tumor stage of ypT2 4a or ypN   ypT2 4 or ypN  for patients with UTUC   For patients not treated with prior neoadjuvant chemotherapy  tumor stage of pT3 T4a or pN   pT3 4 or pN  for patients with UTUC    Surgical resection of muscle invasive UC of the bladder  or upper urinary tract   Muscle invasive UC with programmed death ligand 1  PD L1  expression per immunohistochemistry  IHC  prospectively determined on the surgical resection or lymph node dissection tumor specimens by a central laboratory   Absence of residual disease and absence of metastasis  as confirmed by a negative baseline computed tomography  CT  or magnetic resonance imaging  MRI  scan of the pelvis  abdomen  and chest no more than 6 weeks prior to randomization   Full recovery from cystectomy or nephroureterectomy within 14 weeks following surgery   Eastern Cooperative Oncology Group performance status score of   2   Life expectancy   12 weeks   Adequate hematologic and end organ function   For women who are not postmenopausal    12 months of non therapy induced amenorrhea  or surgically sterile  absence of ovaries and or uterus   agreement to remain abstinent or use single or combined non hormonal contraceptive methods that result in a failure rate of  1  per year during the treatment period and for at least 5 months after the last dose of atezolizumab  and agreement to refrain from donating eggs during this same period","2014-005603-25","NL"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Age   18 years   Histologically confirmed muscle invasive UC  also termed transitional cell carcinoma  TCC   of the bladder or upper urinary tract  i e   renal pelvis or ureters    Patients with upper urinary tract urothelial carcinoma  UTUC  will be limited to no more than approximately 10  of the study population   Tumor Nodes Metastasis  TNM  classification at pathological examination of surgical resection  For patients treated with prior neoadjuvant chemotherapy  tumor stage of ypT2 4a or ypN   ypT2 4 or ypN  for patients with UTUC   For patients not treated with prior neoadjuvant chemotherapy  tumor stage of pT3 T4a or pN   pT3 4 or pN  for patients with UTUC    Surgical resection of muscle invasive UC of the bladder  or upper urinary tract   Muscle invasive UC with programmed death ligand 1  PD L1  expression per immunohistochemistry  IHC  prospectively determined on the surgical resection or lymph node dissection tumor specimens by a central laboratory   Absence of residual disease and absence of metastasis  as confirmed by a negative baseline computed tomography  CT  or magnetic resonance imaging  MRI  scan of the pelvis  abdomen  and chest no more than 6 weeks prior to randomization   Full recovery from cystectomy or nephroureterectomy within 14 weeks following surgery   Eastern Cooperative Oncology Group performance status score of   2   Life expectancy   12 weeks   Adequate hematologic and end organ function   For women who are not postmenopausal    12 months of non therapy induced amenorrhea  or surgically sterile  absence of ovaries and or uterus   agreement to remain abstinent or use single or combined non hormonal contraceptive methods that result in a failure rate of  1  per year during the treatment period and for at least 5 months after the last dose of atezolizumab  and Agreement to refrain from donating eggs during this same period","2014-005603-25","DE"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Age   18 years   Histologically confirmed muscle invasive UC  also termed transitional cell carcinoma  TCC   of the bladder or upper urinary tract  i e   renal pelvis or ureters    Patients with upper urinary tract urothelial carcinoma  UTUC  will be limited to no more than approximately 10  of the study population   Tumor Nodes Metastasis  TNM  classification at pathological examination of surgical resection  For patients treated with prior neoadjuvant chemotherapy  tumor stage of ypT2 4a or ypN   ypT2 4 or ypN  for patients with UTUC   For patients not treated with prior neoadjuvant chemotherapy  tumor stage of pT3 T4a or pN   pT3 4 or pN  for patients with UTUC    Surgical resection of muscle invasive UC of the bladder  or upper urinary tract   Muscle invasive UC with programmed death ligand 1  PD L1  expression per immunohistochemistry  IHC  prospectively determined on the surgical resection or lymph node dissection tumor specimens by a central laboratory   Absence of residual disease and absence of metastasis  as confirmed by a negative baseline computed tomography  CT  or magnetic resonance imaging  MRI  scan of the pelvis  abdomen  and chest no more than 6 weeks prior to randomization   Full recovery from cystectomy or nephroureterectomy within 14 weeks following surgery   Eastern Cooperative Oncology Group performance status score of   2   Life expectancy   12 weeks   Adequate hematologic and end organ function   For women who are not postmenopausal    12 months of non therapy induced amenorrhea  or surgically sterile  absence of ovaries and or uterus   agreement to remain abstinent or use single or combined non hormonal contraceptive methods that result in a failure rate of  1  per year during the treatment period and for at least 5 months after the last dose of atezolizumab  and agreement to refrain from donating eggs during this same period","2014-005603-25","GB"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Age   18 years   Histologically confirmed muscle invasive UC  also termed transitional cell carcinoma  TCC   of the bladder or upper urinary tract  i e   renal pelvis or ureters    Patients with upper urinary tract urothelial carcinoma  UTUC  will be limited to no more than approximately 10  of the study population   Tumor Nodes Metastasis  TNM  classification at pathological examination of surgical resection   For patients treated with prior neoadjuvant chemotherapy  tumor stage of ypT2 4a or ypN   yp T2 4 or ypN  for patients with UTUC   For patients not treated with prior neoadjuvant chemotherapy  tumor stage of pT3 T4a or pN   pT3 4 or pN  for patients with UTUC    Surgical resection of muscle invasive UC of the bladder  or upper urinary tract   Muscle invasive UC with programmed death ligand 1 PD L1  expression per immunohistochemistry  IHC  prospectively determined on hte surgical resection or lymph node dissection tumor specimens by a central laboratory   Absence of residual disease and absence of metastasis  as confirmed by a negative baseline computed tomography  CT  or magnetic resonance imaging  MRI  scan of the pelvis  abdomen  and chest no more than 6 weeks prior to randomization   Full recovery from cystectomy or nephroureterectomy within 14 weeks following surgery   Eastern Cooperative Oncology Group performance status score of   2   Life expectancy   12 weeks   Adequate hematologic and end organ function   For women who are not postmenopausal    12 months of non therapy induced amenorrhea  or surgically sterile  absence of ovaries and or uterus   agreement to remain abstinent or use single or combined non hormonal contraceptive methods that result in a failure rate of  1  per year during the treatment period and for at least 5 months after the last dose of atezolizumab  and agreement to refrain from donating eggs during this same period","2014-005603-25","FI"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Age   18 years   Histologically or cytologically confirmed muscle invasive transitional cell carcinoma  TCC   also termed urothelial carcinoma  UC   of the bladder  excluding TCC of renal pelvis  ureters  or urethra    Tumor Nodes Metastasis  TNM  classification at pathological examination of cystectomy specimen   For patients treated with prior neoadjuvant chemotherapy  tumor stage of ypT2 T4a or ypN   For patients not treated with prior neoadjuvant chemotherapy  tumor stage of pT3 T4a or pN    Cystectomy with lymph node dissection   MIBC with a PD L1 immunohistochemistry  IHC  score of IC2 3 prospectively determined on the cystectomy tumor specimens by a central laboratory   Absence of residual disease and absence of metastasis  as confirmed by a negative baseline computed tomography  CT  or magnetic resonance imaging  MRI  scan of the pelvis  abdomen  and chest no more than 6 weeks prior to randomization   Full recovery from cystectomy within 12 weeks following surgery   Eastern Cooperative Oncology Group performance status score of   2   Life expectancy   12 weeks   Adequate hematologic and end organ function   For women who are not postmenopausal    12 months of non therapy induced amenorrhea  or surgically sterile  absence of ovaries and or uterus   agreement to remain abstinent or use single or combined non hormonal contraceptive methods that result in a failure rate of  1  per year during the treatment period and for at least 90 days after the last dose of study drug","2014-005603-25","GR"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Age   18 years   Histologically or cytologically confirmed muscle invasive transitional cell carcinoma  TCC   also termed urothelial carcinoma  UC   of the bladder  excluding TCC of renal pelvis  ureters  or urethra    Tumor Nodes Metastasis  TNM  classification at pathological examination of cystectomy specimen   For patients treated with prior neoadjuvant chemotherapy  tumor stage of ypT2 T4a or ypN   For patients not treated with prior neoadjuvant chemotherapy  tumor stage of pT3 T4a or pN    Cystectomy with lymph node dissection   MIBC with a PD L1 immunohistochemistry  IHC  score of IC2 3 prospectively determined on the cystectomy tumor specimens by a central laboratory   Absence of residual disease and absence of metastasis  as confirmed by a negative baseline computed tomography  CT  or magnetic resonance imaging  MRI  scan of the pelvis  abdomen  and chest no more than 6 weeks prior to randomization   Full recovery from cystectomy within 12 weeks following surgery   Eastern Cooperative Oncology Group performance status score of   2   Life expectancy   12 weeks   Adequate hematologic and end organ function   For women who are not postmenopausal    12 months of non therapy induced amenorrhea  or surgically sterile  absence of ovaries and or uterus   agreement to remain abstinent or use single or combined non hormonal contraceptive methods that result in a failure rate of  1  per year during the treatment period and for at least 90 days after the last dose of study drug   Tener   18 años de edad    Presentar CCT  también llamado CU  de vejiga  exceptuando CCT de pelvis renal  uréteres y uretra  músculo invasivo  confirmado histológica o citológicamente    Clasificación TNM determinado en el examen histopatológico de la muestra de cistectomía  debe ser el siguiente  ypT2 T4a o ypN  en los pacientes tratados previamente con quimioterapia neoadyuvante  pT3 T4a o pN  en los pacientes que no han recibido previamente quimioterapia neoadyuvante    Cistectomía con disección de ganglios linfáticos    CVMI con puntuación IHC para PD L1 de IC2 3  determinada prospectivamente por el laboratorio central en muestras de tumor de la cistectomía    Ausencia de enfermedad residual y de metástasis  confirmada por un resultado negativo en la tomografía computarizada  TAC  o resonancia magnética  RM  de pelvis  abdomen y tórax realizada en el período basal  como máximo 6 semanas antes de la randomización    Recuperación completa de la cistectomía en las 12 semanas siguientes a la intervención quirúrgica    Estado funcional ECOG   2    Esperanza de vida   12 semanas    Función hematológica y de órganos diana adecuada    Las mujeres que no estén en fase postmenopáusica  es decir  sin amenorrea no inducida terapéuticamente desde hace   12 meses  o que no estén esterilizadas quirúrgicamente  es decir  a las que no se les han extirpado los ovarios y o el útero  deben comprometerse a practicar la abstinencia sexual o a utilizar uno o varios métodos anticonceptivos combinados que tengan una tasa de fallos anual  1   durante el período de tratamiento y  como mínimo  hasta 90 días después de que reciban la última dosis del fármaco del estudio","2014-005603-25","ES"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"Have a histologically or cytologically confirmed adenocarcinoma of the prostate   Have metastatic disease documented by positive bone scan or by computed tomography or magnetic resonance imaging   Have prostate cancer progression documented by prostate specific antigen according to Prostate Cancer Working Group 2 or radiographic progression according to modified RECIST  response evaluation criteria in solid tumors  v1 1  criteria  Be asymptomatic from prostate cancer  A score of 0 1 on BPI SF Question  3  worst pain in last 24 hours  will be considered asymptomatic  Be surgically or medically castrated  with testosterone levels of  50 ng dL   2 0 nmol L   If the subject is being treated with luteinizing hormone releasing hormone  LHRH  agonists or antagonists  subjects who have not undergone orchiectomy   this therapy must have been initiated at least 4 weeks prior to Day 1  Cycle 1 and must be continued throughout the study","2012-004331-23","BE"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"Have a histologically or cytologically confirmed adenocarcinoma of the prostate   Have metastatic disease documented by positive bone scan or by computed tomography or magnetic resonance imaging   Have prostate cancer progression documented by prostate specific antigen according to Prostate Cancer Working Group 2 or radiographic progression according to modified RECIST  response evaluation criteria in solid tumors  v1 1  criteria  Be asymptomatic from prostate cancer  A score of 0 1 on BPI SF Question  3  worst pain in last 24 hours  will be considered asymptomatic  Be surgically or medically castrated  with testosterone levels of  50 ng dL   2 0 nmol L   If the subject is being treated with luteinizing hormone releasing hormone  LHRH  agonists or antagonists  subjects who have not undergone orchiectomy   this therapy must have been initiated at least 4 weeks prior to Day 1  Cycle 1 and must be continued throughout the study","2012-004331-23","DE"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"Have a histologically or cytologically confirmed adenocarcinoma of the prostate   Have metastatic disease documented by positive bone scan or by computed tomography or magnetic resonance imaging   Have prostate cancer progression documented by prostate specific antigen according to Prostate Cancer Working Group 2 or radiographic progression according to modified RECIST  response evaluation criteria in solid tumors  v1 1  criteria  Be asymptomatic from prostate cancer  A score of 0 1 on BPI SF Question  3  worst pain in last 24 hours  will be considered asymptomatic  Be surgically or medically castrated  with testosterone levels of  50 ng dL   2 0 nmol L   If the subject is being treated with luteinizing hormone releasing hormone  LHRH  agonists or antagonists  subjects who have not undergone orchiectomy   this therapy must have been initiated at least 4 weeks prior to Day 1  Cycle 1 and must be continued throughout the study","2012-004331-23","HU"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Inclusion criteria at Visit 1 screening 1  Male or female subject aged   18 years  2  Institutional Review Board  IRB   Independent Ethics Committee  IEC  approved written Informed Consent and privacy language as per national regulations is obtained from the subject or legally authorized representative  prior to any study related procedures  including withdrawal of prohibited medication  if applicable   3  Subject is willing and able to complete the micturition diary and questionnaires correctly  4  Subject has symptoms of overactive bladder  urinary frequency and urgency with or without urge incontinence  for   3 months  Inclusion criteria at Visit 2 baseline 5  Subject experiences frequency of micturition on average   8 times per 24 hour period during the 3 day micturition diary period  6  Subject must experience at least 3 episodes of urgency  grade 3 or 4  with or without incontinence  during the 3 day micturition diary period  7  Subject still fulfills all inclusion criteria and none of the exclusion criteria from Visit 1","2007-001451-19","BE"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Inclusion criteria at Visit 1 screening 1  Male or female subject aged   18 years  2  Institutional Review Board  IRB   Independent Ethics Committee  IEC  approved written Informed Consent and privacy language as per national regulations is obtained from the subject or legally authorized representative  prior to any study related procedures  including withdrawal of prohibited medication  if applicable   3  Subject is willing and able to complete the micturition diary and questionnaires correctly  4  Subject has symptoms of overactive bladder  urinary frequency and urgency with or without urge incontinence  for   3 months  Inclusion criteria at Visit 2 baseline 5  Subject experiences frequency of micturition on average   8 times per 24 hour period during the 3 day micturition diary period  6  Subject must experience at least 3 episodes of urgency  grade 3 or 4  with or without incontinence  during the 3 day micturition diary period  7  Subject still fulfills all inclusion criteria and none of the exclusion criteria from Visit 1","2007-001451-19","CZ"
