"almondnuts","brazil_nuts","celery","code","eggs","gluten","hazelnut","ingredients","lupin","macadamia_nuts","milk","mustard","new_lang","nuts","peanut","sesame","source","soy"
"0","0","0","4104420207325","0","0","0","Duits: Mandelzubereitung 58% (Wasser; Mandeln 10%); Kokosfett 31 %; Schnittlauch; Petersilie; Verdickungsmittel: Johannisbrotkernmehl; Zitronensaft aus Zitronensaftkonzentrat; Speisesalz; Knoblauch Pfeffer Allergenen: Noten","0","0","0","0","german: almond preparation 58% (water; almond 10%); coconut fat 31 %; chives; parsley; thickener: carob bean gum; lemon juice out of lemon juice concentrate; salt; garlic pepper allergen: nuts","0","0","0","alnatura","0"
"0","0","0","4104420207325","0","0","0","Mandelzubereitung* 58 % (Wasser; MANDELN* 10%); Kokosöl* 31%; Schnittlauch*; Petersilie*; Verdickungsmittel: Johannisbrotkernmehl*; Zitronensaft* aus Zitronensaftkonzentrat*; Speisesalz; Knoblauch*; Pfeffer* *aus biologischer Landwirtschaft.","0","0","0","0","almond preparation* 58 % (water; almond* 10%); coconut oil* 31%; chives*; parsley*; thickener: carob bean gum*; lemon juice* out of lemon juice concentrate*; salt; garlic*; pepper* *out of biological agriculture.","0","0","0","migipedia","0"
"0","0","0","4104420207325","0","0","0","Duits: Mandelzubereitung 58% (Wasser; Mandeln 10%); Kokosfett 31 %; Schnittlauch; Petersilie; Verdickungsmittel: Johannisbrotkernmehl; Zitronensaft aus Zitronensaftkonzentrat; Speisesalz; Knoblauch Pfeffer Allergenen: Noten","0","0","0","0","german: almond preparation 58% (water; almond 10%); coconut fat 31 %; chives; parsley; thickener: carob bean gum; lemon juice out of lemon juice concentrate; salt; garlic pepper allergen: nuts","0","0","0","open_food_facts","0"
"0","0","1","4104420212435","0","2","0","HAFERVOLLKORNFLOCKEN* Zartblatt 81%; Bananenflocken* 14%; DINKELFLOCKEN*¹ zartschmelzend 5% (DINKELMEHL*¹; Thiamin (Vitamin B1)); Vanilleschote* gemahlen *aus biologischer Landwirtschaft ¹DINKEL IST EINE WEIZENART. Kann Spuren von Soja; Milch; Mandel; Nüssen; Sellerie und Sesam enthalten.","0","0","1","0","the sea grains* Zartblatt 81%; banana* 14%; spelled flakes*¹ zartschmelzend 5% (spelled flour*¹; thiamin (vitamin b1)); vanilla pod* ground *out of biological agriculture ¹DINKEL is one wheat species. can traces von soy bean; milk; mandel; nuts; celery and sesame contain.","1","0","1","migipedia","1"
"0","0","1","4104420212435","0","2","0","81% Malse volkoren havervlokken|14% bananenvlokken|5% speltvlokken|speltmeel|vitamine B1 (thiamine) (Vitamine B1)|Gemalen vanillestokje","0","0","1","0","81% Malse whole grain oat flakes|14% bananenvlokken|5% speltvlokken|spelled flour|vitamins b1 (thiamine) (vitamins b1)|Gemalen vanillestokje","1","0","1","piccantino","1"
"0","0","0","4104420038189","0","0","0","Frans: Zutaten/Ingrédients: Pfefferminze *aus biodynamischem Landbau Herkunft: Ägypten Menthe poivrée *de l'agriculture biodynamique Egypte Provenance:","0","0","0","0","frans: Zutaten/Ingrédients: peppermint *out of biodynamic agriculture origin: egypt mint peppery *of l'agriculture biodynamic egypt provenance:","0","0","0","alnatura","0"
"0","0","0","4104420038189","0","0","0","Zutaten / Inhaltsstoffe: Pfefferminze*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: peppermint*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420038189","0","0","0","Frans: Zutaten/Ingrédients: Pfefferminze *aus biodynamischem Landbau Herkunft: Ägypten Menthe poivrée *de l'agriculture biodynamique Egypte Provenance:","0","0","0","0","frans: Zutaten/Ingrédients: peppermint *out of biodynamic agriculture origin: egypt mint peppery *of l'agriculture biodynamic egypt provenance:","0","0","0","open_food_facts","0"
"2","2","0","4104420055605","0","1","2","Frans: Chocolat au lait 49% (sucre de canne brut; beurre de cacao; lait entier en poudre; pâte de cacao); amandes; grillées 29%; chocolat noir 20% (pâte de cacao; sucre de canne brut; beurre de cacao); poudre de cacao fortement dégraissé 2% Allergenen: Melk; Noten","0","0","2","0","frans: chocolat of lait 49% (sugar of cane brut; butter of cacao; lait entire in powder; dough of cacao); almonds; grilled 29%; chocolat noir 20% (dough of cacao; sugar of cane brut; butter of cacao); powder of cacao strongly degreased 2% allergen: milk; nuts","2","0","1","alnatura","1"
"2","2","0","4104420055605","0","1","2","Zutaten / Inhaltsstoffe: Vollmilchschokolade* 49% (Rohrohrzucker*; Kakaobutter*; Vollmilchpulver*; Kakaomasse*); Mandeln* geröstet 29%; Zartbitterschokolade* 20% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*); Kakaopulver* stark entölt 2%. Kann Spuren von Gluten; Nüssen; Soja und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","2","0","ingredients / Inhaltsstoffe: whole milk chocolate* 49% (pipe sugar*; cocoa butter*; milk powder*; cocoa*); almond* roasted 29%; daring chocolate* 20% (cocoa*; pipe sugar*; cocoa butter*); cocoa powder* stark entered 2%. can traces von gluten; nuts; soy bean and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","2","0",,"dasistdrin","1"
"2","2","0","4104420055605","0","1","2","Vollmilchschokolade * 49% (Rohrohrzucker*; Kakaobutter*; VOLLMILCHPULVER*; Kakaomasse*); MANDELN* geröstet 29%; Zartbitterschokolade* 20% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*); stark entöltes Kakaopulver* 2% *aus biologischer Landwirtschaft. Kann Spuren von Gluten; Soja; Nüssen und Sesam enthalten.","0","0","2","0","whole milk chocolate * 49% (pipe sugar*; cocoa butter*; milk powder*; cocoa*); almond* roasted 29%; daring chocolate* 20% (cocoa*; pipe sugar*; cocoa butter*); stark entöltes cocoa powder* 2% *out of biological agriculture. can traces von gluten; soy bean; nuts and sesame contain.","2","0","1","migipedia","1"
"2","2","0","4104420055605","0","1","2","Frans: Chocolat au lait 49% (sucre de canne brut; beurre de cacao; lait entier en poudre; pâte de cacao); amandes; grillées 29%; chocolat noir 20% (pâte de cacao; sucre de canne brut; beurre de cacao); poudre de cacao fortement dégraissé 2% Allergenen: Melk; Noten","0","0","2","0","frans: chocolat of lait 49% (sugar of cane brut; butter of cacao; lait entire in powder; dough of cacao); almonds; grilled 29%; chocolat noir 20% (dough of cacao; sugar of cane brut; butter of cacao); powder of cacao strongly degreased 2% allergen: milk; nuts","2","0","0","open_food_facts","1"
"0","0","0","4104420173514","0","0","0","water|21% Champignons wit|zonnebloemolie|aardappelzetmeel|8% droge gist|zonnebloempitten (gemalen; gedeeltelijk ontvet)|zeezout|uien poeder|johannesbroodpitmeel|citroensap","0","0","0","0","water|21% mushrooms wit|sunflower oil|aardappelzetmeel|8% droge yeast|sunflower seeds (gemalen; gedeeltelijk ontvet)|sea salt|onions poeder|johannesbroodpitmeel|citroensap","0","0","0","piccantino","0"
"1","0","0","4104420218574","0","0","0","Kun je de ingrediëntenlijst toevoegen? Voeg de ingrediënten toe Sporen: Noten; Sesamzaad; de:cashewnuss","0","0","0","0","when is of list of ingredients toevoegen? add of ingredients toe trace: nuts; sesame seed; of:cashew","1","0","2","alnatura","0"
"1","0","0","4104420218574","0","0","0","Kun je de ingrediëntenlijst toevoegen? Voeg de ingrediënten toe Sporen: Noten; Sesamzaad; de:cashewnuss","0","0","0","0","when is of list of ingredients toevoegen? add of ingredients toe trace: nuts; sesame seed; of:cashew","1","0","1","open_food_facts","0"
"1","0","0","4104420218574","0","0","0","bruine rijst langkorrelig","0","0","0","0","bruine rice langkorrelig","1","0","0","piccantino","0"
"0","0","0","4104420082380","0","2","0","Zutaten / Inhaltsstoffe: Wasser; Apfelmark** (40%); Bananenpüree** (7%); Dinkelvollkornmehl** (4%); Dinkelvollkornflocken** (4%). * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: water; applemark** (40%); Bananenpüree** (7%); spelled flour** (4%); wholemeal spelled flakes** (4%). * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"1","1","1","4104420134607","1","2","1","Frans: Farine d'épeautre type 1050 (56%); flocons d'avoine complète 17%; graisse de palme non hydrogénée; raisins secs concassés; séchés puis huilés (avec de l'huile de tournesol) 12%; flocons de banane 7%; poudre de pomme 5%; agent acidifiant: tartrate de potassium (tartre pur); poudre à lever: carbonate acide de sodium; fécule de maïs; thiamine (vitamine B1)","0","1","1","0","frans: flour d'spelled type 1050 (56%); flakes d'oats complete 17%; fat of palme non hydrogenated; raisins secs crushed; dried then oils (with of l'oil of sunflower) 12%; flakes of banana 7%; powder of apple 5%; agent acidifying: tartrate of potassium (tartar pur); powder has lever: carbonate acid of sodium; starch of but; thiamine (vitamins b1)","1","1","1","alnatura","1"
"1","1","0","4104420134607","1","2","1","Frans: Farine d'épeautre type 1050 (56%); flocons d'avoine complète 17%; graisse de palme non hydrogénée; raisins secs concassés; séchés puis huilés (avec de l'huile de tournesol) 12%; flocons de banane 7%; poudre de pomme 5%; agent acidifiant: tartrate de potassium (tartre pur); poudre à lever: carbonate acide de sodium; fécule de maïs; thiamine (vitamine B1)","0","1","1","0","frans: flour d'spelled type 1050 (56%); flakes d'oats complete 17%; fat of palme non hydrogenated; raisins secs crushed; dried then oils (with of l'oil of sunflower) 12%; flakes of banana 7%; powder of apple 5%; agent acidifying: tartrate of potassium (tartar pur); powder has lever: carbonate acid of sodium; starch of but; thiamine (vitamins b1)","1","1","0","open_food_facts","1"
"1","1","1","4104420134607","1","2","1","55% speltmeel type 1050|17% volkoren havervlokken|palmolie|Rozijnen geolied|rozijnen|zonnebloemolie|7% bananenvlokken|5% appel meel|Monokaliumtartraat (E336)|natriumwaterstofcarbonaat (E500ii)|maïszetmeel|vitamine B1 (thiamine)","0","1","1","0","55% spelled flour type 1050|17% whole grain oat flakes|palmolie|Rozijnen geolied|rozijnen|sunflower oil|7% bananenvlokken|5% apple meel|Monokaliumtartraat (E336)|natriumwaterstofcarbonaat (e500ii)|corn starch|vitamins b1 (thiamine)","1","1","1","piccantino","1"
"1","0","2","4104420045361","0","1","1","Duits: Schweinefleisch 68%; Wasser; Rindfleisch 9%; Meersalz; Gewürze (Pfeffer; lngwer; Macis; Muskat; Paprika. Kümmel; Fenchel; Knoblauch; Kurkuma; Zwiebeln); Zitrone; Pastinaken; Stabilisator: Trinatriumcitrat; Zucker; Natursaitling; Buchenholzrauch Sporen: Selderij; Gluten; Melk; Mosterd; Noten; Soja","0","1","1","2","german: pork meat 68%; water; beef 9%; sea-salt; spices (pepper; lingine; macis; nutmeg; paprika. ten; fennel; garlic; turmeric; onion); lemon; paramedic; stabilizer: trinatriumcitrat; sugar; natural sausage; beech wood smoke trace: celery; gluten; milk; mustard; nuts; soy bean","1","0","0","alnatura","1"
"1","0","1","4104420045361","0","1","1","Zutaten / Inhaltsstoffe: Schweinefleisch* 68%; Trinkwasser; Rindfleisch* 9%; Meersalz; Gewürze* (Pfeffer*; Ingwer*; Macis*; Muskat*; Paprika*; Kümmel*; Fenchel*; Knoblauch*; Curcuma*; Zwiebeln*); Zitrone*; Pastinaken*; Stabilisator: Trinatriumcitrat; Zucker*; Natursaitling; Buchenholzrauch. Kann Spuren von Gluten; Nüssen; Milch; Soja; Senf und Sellerie enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"1","1","1","ingredients / Inhaltsstoffe: pork meat* 68%; drinking water; beef* 9%; sea-salt; spices* (pepper*; ginger*; macis*; nutmeg*; paprika*; ten*; fennel*; garlic*; curcuma*; onion*); lemon*; paramedic*; stabilizer: trinatriumcitrat; sugar*; natural sausage; beech wood smoke. can traces von gluten; nuts; milk; soy bean; mustard and celery contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","1","0",,"dasistdrin","1"
"1","0","1","4104420045361","0","1","1","Duits: Schweinefleisch 68%; Wasser; Rindfleisch 9%; Meersalz; Gewürze (Pfeffer; lngwer; Macis; Muskat; Paprika. Kümmel; Fenchel; Knoblauch; Kurkuma; Zwiebeln); Zitrone; Pastinaken; Stabilisator: Trinatriumcitrat; Zucker; Natursaitling; Buchenholzrauch Sporen: Selderij; Gluten; Melk; Mosterd; Noten; Soja","0","1","1","1","german: pork meat 68%; water; beef 9%; sea-salt; spices (pepper; lingine; macis; nutmeg; paprika. ten; fennel; garlic; turmeric; onion); lemon; paramedic; stabilizer: trinatriumcitrat; sugar; natural sausage; beech wood smoke trace: celery; gluten; milk; mustard; nuts; soy bean","1","0","0","open_food_facts","1"
"0","1","0","4104420017726","0","2","0","Duits: ALNATURA Bio Hafer-Knusper-Müsli Muesli bio croustillant à l'avoine Zutaten/Ingrédients D Hafervollkornflocken* 69%; Vollrohr - zucker*; Sonnenblumenöl*; Kokosraspeln*; Reissirup*; Weizenvollkornflocken* 4%. Reisextrudat* (Reismehl*; Gerstenmalz - mehl*; Meersalz); Meersalz * aus biologischer Landwirtschaft Kann Spuren von Milch; Mandel; Nüssen und Sesam enthalten. Allergenen: Gluten; Noten Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: alnatura bio Hafer-Knusper-Müsli muesli bio crisp has l'oats Zutaten/Ingrédients d the sea grains* 69%; full pipe - sugar*; sunflower oil*; coconut*; rice syrup*; fully grain flakes* 4%. rice extrudate* (rice flour*; barley malt - flour*; sea-salt); sea-salt * out of biological agriculture can traces von milk; mandel; nuts and sesame contain. allergen: gluten; nuts trace: milk; nuts; sesame seed","1","0","1","alnatura","0"
"0","1","0","4104420017726","0","2","0","Zutaten / Inhaltsstoffe: Hafervollkornflocken* 64%; Vollrohrzucker*; Palmfett*; Kokos* 6%; Reisextrudat* (Reismehl*; Gerstenmalzmehl*; Meersalz); Weizenvollkornflocken*; Sonnenblumenöl*; Weizensirup*; Honig*; Meersalz. Kann Spuren von Nüssen; Mandeln; Milch und Sesam enthalten. * aus kontrolliert biologischem Anbau ** aus biologisch-dynamischer Landwirtschaft",,"0","1","0","ingredients / Inhaltsstoffe: the sea grains* 64%; fully rip -in sugar*; palm fat*; coconut* 6%; rice extrudate* (rice flour*; barley*; sea-salt); fully grain flakes*; sunflower oil*; Weizensirup*; honig*; sea-salt. can traces von nuts; almond; milk and sesame contain. * out of kontrolliert biologischem cultivation ** out of biologisch-dynamischer agriculture","1","0",,"dasistdrin","0"
"0","1","0","4104420017726","0","2","0","Duits: ALNATURA Bio Hafer-Knusper-Müsli Muesli bio croustillant à l'avoine Zutaten/Ingrédients D Hafervollkornflocken* 69%; Vollrohr - zucker*; Sonnenblumenöl*; Kokosraspeln*; Reissirup*; Weizenvollkornflocken* 4%. Reisextrudat* (Reismehl*; Gerstenmalz - mehl*; Meersalz); Meersalz * aus biologischer Landwirtschaft Kann Spuren von Milch; Mandel; Nüssen und Sesam enthalten. Allergenen: Gluten; Noten Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: alnatura bio Hafer-Knusper-Müsli muesli bio crisp has l'oats Zutaten/Ingrédients d the sea grains* 69%; full pipe - sugar*; sunflower oil*; coconut*; rice syrup*; fully grain flakes* 4%. rice extrudate* (rice flour*; barley malt - flour*; sea-salt); sea-salt * out of biological agriculture can traces von milk; mandel; nuts and sesame contain. allergen: gluten; nuts trace: milk; nuts; sesame seed","1","0","1","open_food_facts","0"
"0","1","0","4104420017726","0","2","0","68% volkoren havervlokken|hele rietsuiker|zonnebloemolie|rijststroop|kokosnootschilfers|4% volkorenvlokken|rijst extrudaat|rijstmeel|gerstemoutmeel|zeezout|zeezout","1","0","1","0","68% whole grain oat flakes|hele cane sugar|sunflower oil|rijststroop|kokosnootschilfers|4% volkorenvlokken|rice extrudaat|rice flour|barley malt flour|sea salt|sea salt","1","0","1","piccantino","0"
"0","0","0","4104420142787","0","1","1","Duits: Rohrzucker aus biologischer Landwirtschaft Sporen: Gluten; Noten; Pinda; Sesamzaad; Soja","0","1","0","0","german: cane out of biological agriculture trace: gluten; nuts; peanut; sesame seed; soy bean","1","1","2","alnatura","1"
"0","0","0","4104420142787","0","1","1","Duits: Rohrzucker aus biologischer Landwirtschaft Sporen: Gluten; Noten; Pinda; Sesamzaad; Soja","0","1","0","0","german: cane out of biological agriculture trace: gluten; nuts; peanut; sesame seed; soy bean","1","1","1","open_food_facts","1"
"0","0","0","4104420142787","0","1","1","100% ruwe rietsuiker","0","1","0","0","100% rough cane sugar","1","1","1","piccantino","1"
"0","0","0","4104420204225","0","0","0","Duits: Wasser; Kokosextrakt* 8%; Meersalz","0","0","0","0","german: water; coconut extract* 8%; sea-salt","0","0","0","alnatura","0"
"0","0","0","4104420204225","0","0","0","Duits: Wasser; Kokosextrakt* 8%; Meersalz","0","0","0","0","german: water; coconut extract* 8%; sea-salt","0","0","0","open_food_facts","0"
"0","0","0","4104420204225","0","0","0","water|8% kokospulp|zeezout","0","0","0","0","water|8% kokospulp|sea salt","0","0","0","piccantino","0"
"0","0","0","4104420205253","0","0","0","Duits: Schweinefleisch 74%; Schweinefett; Trinkwasser; Speisesalz; Gewürze; Rübenzucker; Acerolakirschpulver.","0","0","0","0","german: pork meat 74%; pork fat; drinking water; salt; spices; beet sugar; acerola cherry powder.","0","0","0","alnatura","0"
"0","0","0","4104420205253","0","0","0","Duits: Schweinefleisch 74%; Schweinefett; Trinkwasser; Speisesalz; Gewürze; Rübenzucker; Acerolakirschpulver.","0","0","0","0","german: pork meat 74%; pork fat; drinking water; salt; spices; beet sugar; acerola cherry powder.","0","0","0","open_food_facts","0"
"0","0","0","4104420138681","0","2","0","Frans: @ Semoule de blé complet* ; thiamine (vita - mine Bi)l * de l'agriculture biodynamique selon la loi Provenance du blé: Allemagne Allergenen: Gluten","0","0","0","0","frans: @ semolina of wheat completely* ; thiamine (vita - mine bi)l * of l'agriculture biodynamic according to the loi provenance of wheat: germany allergen: gluten","0","0","0","alnatura","0"
"0","0","0","4104420138681","0","2","0","WEIZENGRIEß*; WEIZENVOLLKORNMEHL*; Thiamin (Vitamin B1) *aus Demeter Bio-Landbau.","0","0","0","0","wheat semolina*; full grain flour*; thiamin (vitamin b1) *out of demeter Bio-Landbau.","0","0","0","migipedia","0"
"0","0","0","4104420138681","0","2","0","Frans: @ Semoule de blé complet* ; thiamine (vita - mine Bi)l * de l'agriculture biodynamique selon la loi Provenance du blé: Allemagne Allergenen: Gluten","0","0","0","0","frans: @ semolina of wheat completely* ; thiamine (vita - mine bi)l * of l'agriculture biodynamic according to the loi provenance of wheat: germany allergen: gluten","0","0","0","open_food_facts","0"
"0","0","0","4104420138681","0","2","0","tarwegries|volkoren meel|vitamine B1 (thiamine)","0","0","0","0","wheat semolina|whole grain meel|vitamins b1 (thiamine)","0","0","0","piccantino","0"
"0","1","0","4104420019782","0","2","0","Duits: Hafervollkornflocken 66%; Rohrohrzucker; Sonnenblumenöl; Zartbitter-Schokolade 5% (Kakaomasse; Rohrohrzucker; KAKAOBUTTER); Kakaopulver 4%; Reisextrudat (Reismehl; Gerstenmalzmehl; Meersalz); Kokosraspeln; Meersalz Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: the sea grains 66%; pipe sugar; sunflower oil; Zartbitter-Schokolade 5% (cocoa; pipe sugar; cocoa butter); cocoa powder 4%; rice extrudate (rice flour; barley; sea-salt); coconut; sea-salt allergen: gluten trace: milk; nuts; sesame seed","1","0","1","alnatura","0"
"0","1","0","4104420019782","0","2","0","Zutaten / Inhaltsstoffe: Dinkelvollkornflocken* 61%; Rohrohrzucker*; Palmfett* ungehärtet; Zartbitter-Schokolade* 6% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*); Kakaopulver* 4%; Reismehl* extrudiert (Reismehl*; Gerstenmalzmehl*; Meersalz); Kokos* 1;8%; Meersalz. Kann Spuren von Nüssen; Mandeln; Milch und Sesam enthalten. * aus kontrolliert biologischem Anbau ** aus biologisch-dynamischer Landwirtschaft",,"0","1","0","ingredients / Inhaltsstoffe: wholemeal spelled flakes* 61%; pipe sugar*; palm fat* cautionary; Zartbitter-Schokolade* 6% (cocoa*; pipe sugar*; cocoa butter*); cocoa powder* 4%; rice flour* extruded (rice flour*; barley*; sea-salt); coconut* 1;8%; sea-salt. can traces von nuts; almond; milk and sesame contain. * out of kontrolliert biologischem cultivation ** out of biologisch-dynamischer agriculture","1","0",,"dasistdrin","0"
"0","1","0","4104420019782","0","2","0","Duits: Hafervollkornflocken 66%; Rohrohrzucker; Sonnenblumenöl; Zartbitter-Schokolade 5% (Kakaomasse; Rohrohrzucker; KAKAOBUTTER); Kakaopulver 4%; Reisextrudat (Reismehl; Gerstenmalzmehl; Meersalz); Kokosraspeln; Meersalz Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: the sea grains 66%; pipe sugar; sunflower oil; Zartbitter-Schokolade 5% (cocoa; pipe sugar; cocoa butter); cocoa powder 4%; rice extrudate (rice flour; barley; sea-salt); coconut; sea-salt allergen: gluten trace: milk; nuts; sesame seed","1","0","1","open_food_facts","0"
"0","1","0","4104420019782","0","2","0","66% volkoren havervlokken|ruwe rietsuiker|zonnebloemolie|4;9% pure chocolade|cacaomassa|ruwe rietsuiker|cacaoboter|4% cacaopoeder|rijst extrudaat|rijstmeel|gerstemoutmeel|zeezout|kokosnootschilfers|zeezout","0","0","1","0","66% whole grain oat flakes|rough cane sugar|sunflower oil|4;9% pure chocolate|cocoa mass|rough cane sugar|cocoa butter|4% cocoa powder|rice extrudaat|rice flour|barley malt flour|sea salt|kokosnootschilfers|sea salt","1","0","1","piccantino","0"
"0","0","0","4104420209336","0","2","0","Duits: Hartweizengrieß Allergenen: Gluten Sporen: Soja","0","0","0","0","german: durum wheat allergen: gluten trace: soy bean","0","0","0","alnatura","1"
"0","0","0","4104420209336","0","2","0","Duits: Hartweizengrieß Allergenen: Gluten Sporen: Soja","0","0","0","0","german: durum wheat allergen: gluten trace: soy bean","0","0","0","open_food_facts","1"
"0","2","0","4104420207288","0","0","2","Duits: Mandelzubereitung 60% (Wasser; Mandeln 11%); Kokosöl 33%; Speisesalz; Verdickungsmittel: Johannisbrotkernmehl; Zitronensaft aus Zitronensaftkonzentrat Allergenen: Noten","0","0","0","0","german: almond preparation 60% (water; almond 11%); coconut oil 33%; salt; thickener: carob bean gum; lemon juice out of lemon juice concentrate allergen: nuts","2","0","0","alnatura","0"
"0","2","0","4104420207288","0","0","2","Duits: Mandelzubereitung 60% (Wasser; Mandeln 11%); Kokosöl 33%; Speisesalz; Verdickungsmittel: Johannisbrotkernmehl; Zitronensaft aus Zitronensaftkonzentrat Allergenen: Noten","0","0","0","0","german: almond preparation 60% (water; almond 11%); coconut oil 33%; salt; thickener: carob bean gum; lemon juice out of lemon juice concentrate allergen: nuts","2","0","0","open_food_facts","0"
"0","0","0","4104420229822","0","0","0","31% Gekookte kikkererwten|water|zonnebloemolie|9% Geconcentreerde tomatenpuree met enkele sterkte|7;2% gedroogde tomaten|7% tomaat|uien|citroensapconcentraat|tahin (sesamboter)|appelsap concentraat|tafelzout|kruiden","0","0","0","0","31% Gekookte chickpeas|water|sunflower oil|9% Geconcentreerde tomatenpuree met enkele sterkte|7;2% gedroogde tomatoes|7% tomaat|onions|citroensapconcentraat|tahin (sesamboter)|appelsap concentraat|tafelzout|spices","0","1","2","piccantino","0"
"0","1","0","4104420215474","0","2","0","Duits: /Ingrédients Hafervollkornflocken* 70%; Rübenzucker 12%; Reissirup*; Sonnenblumenöl*; Kokos - chips* 5;6 %; Kokosraspel* 5 %; Meersalz aus biologischer Landwirtschaft Kann Spuren von Milch; Mandel; Nüs - sen und Sesam enthalten. Flocons d'avoine complète* 70%; sucre de betterave* 12%; sirop de riz*; huile de tournesol*; chips de coco* 5;6%; coCO råpée* 5 %; sel marin *issus de l'agriculture biologique Peut contenir des traces de lait; amande; fruits à coque et sésame. A Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: /Ingrédients the sea grains* 70%; beet sugar 12%; rice syrup*; sunflower oil*; coconut - chips* 5;6 %; coconut* 5 %; sea-salt out of biological agriculture can traces von milk; mandel; inherent - sen and sesame contain. flakes d'oats complete* 70%; sugar of beet* 12%; syrup of riz*; oil of sunflower*; chips of coco* 5;6%; coco grated* 5 %; salt marin *from of l'agriculture biological can contain of the traces of lait; almond; fruits has shell and sesame. a trace: milk; nuts; sesame seed","1","0","0","alnatura","0"
"0","1","0","4104420215474","0","2","0","Duits: /Ingrédients Hafervollkornflocken* 70%; Rübenzucker 12%; Reissirup*; Sonnenblumenöl*; Kokos - chips* 5;6 %; Kokosraspel* 5 %; Meersalz aus biologischer Landwirtschaft Kann Spuren von Milch; Mandel; Nüs - sen und Sesam enthalten. Flocons d'avoine complète* 70%; sucre de betterave* 12%; sirop de riz*; huile de tournesol*; chips de coco* 5;6%; coCO råpée* 5 %; sel marin *issus de l'agriculture biologique Peut contenir des traces de lait; amande; fruits à coque et sésame. A Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: /Ingrédients the sea grains* 70%; beet sugar 12%; rice syrup*; sunflower oil*; coconut - chips* 5;6 %; coconut* 5 %; sea-salt out of biological agriculture can traces von milk; mandel; inherent - sen and sesame contain. flakes d'oats complete* 70%; sugar of beet* 12%; syrup of riz*; oil of sunflower*; chips of coco* 5;6%; coco grated* 5 %; salt marin *from of l'agriculture biological can contain of the traces of lait; almond; fruits has shell and sesame. a trace: milk; nuts; sesame seed","1","0","0","open_food_facts","0"
"0","1","0","4104420215474","0","2","0","70% volkoren havervlokken|12% bietensuiker|rijststroop|zonnebloemolie|5;6% kokosnoot|5% kokosnootschilfers|zeezout","0","0","1","0","70% whole grain oat flakes|12% bietensuiker|rijststroop|sunflower oil|5;6% coconut|5% kokosnootschilfers|sea salt","1","0","1","piccantino","0"
"1","0","0","4104420055629","0","1","1","Duits: weiße Joghurtschokolade 60%; (Kakaobutter; Rohrohrzucker; Magermilchjoghurtpulver; VollmilchpuIver); Vollmilchschokolade 30% (Rohrohrzucker; Kakaobutter; Vollmilchpulver; Kakaomasse); Himbeeren gefriergetrocknet 6%; Heidelbeeren gefriergetrocknet 3%; Überzugsmittel: Gummi arabicum Allergenen: Melk Sporen: Gluten; Noten; Sesamzaad; Soja","0","1","2","0","german: white yogurt chocolate 60%; (cocoa butter; pipe sugar; synbilk yoghurt powder; milk powder); whole milk chocolate 30% (pipe sugar; cocoa butter; milk powder; cocoa); raspberries freezer 6%; blueberries freezer 3%; coat: gummi arabic allergen: milk trace: gluten; nuts; sesame seed; soy bean","1","1","1","alnatura","1"
"1","0","0","4104420055629","0","1","1","Zutaten / Inhaltsstoffe: Weiße Joghurtschokolade* 60% (Kakaobutter*; Rohrohrzucker*; Magermilchjoghurtpulver*; Vollmilchpulver*); Vollmilchschokolade* 30% (Rohrohrzucker*; Kakaobutter*; Vollmilchpulver*; Kakaomasse*); Himbeeren* gefriergetrocknet 6%; Heidelbeeren* gefriergetrocknet 3%; Überzugsmittel: Gummi arabicum*. Kann Spuren von Gluten; Nüssen; Mandeln; Soja und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"1","2","0","ingredients / Inhaltsstoffe: white yogurt chocolate* 60% (cocoa butter*; pipe sugar*; synbilk yoghurt powder*; milk powder*); whole milk chocolate* 30% (pipe sugar*; cocoa butter*; milk powder*; cocoa*); raspberries* freezer 6%; blueberries* freezer 3%; coat: gummi arabic*. can traces von gluten; nuts; almond; soy bean and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","1","1",,"dasistdrin","1"
