"celery","code","eggs","gluten","ingredients","lupin","milk","mustard","new_lang","nuts","peanut","sesame","source","soy","gluten_gs","eggs_gs","nuts_gs","milk_gs","peanut_gs","soy_gs","nuts_orig","milk_orig","gluten_orig","soy_orig","peanut_orig","eggs_orig"
0.0,4104420037526,0,0,"Zutaten / Inhaltsstoffe: Kürbis* 32%; Wasser; Sonnenblumenöl*; Zwiebeln*; Rohrohrzucker*; Karotten*; Zitronensaft*; Cashewkerne*; Maisgrieß*; Meersalz; Gewürze*; Verdickungsmittel: Guarkernmehl*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: pumpkin* 32%; water; sunflower oil*; onion*; pipe sugar*; carrot*; lemon juice*; cashew seeds*; corn semolina*; sea-salt; spices*; thickener: guar gum*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",2,0,"","dasistdrin",0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420037526,0,0,"Duits: Kürbis 32%; Wasser; Sonnenblumenöl; Zwiebeln; Karotten; Rohrohrzucker; Zitronensaft; Cashewnüsse; Maisgrieß; Meersalz; Gewürze; Verdickungsmittel: Guarkernmehl Allergenen: Noten",0.0,0,0.0,"german: pumpkin 32%; water; sunflower oil; onion; carrot; pipe sugar; lemon juice; cashew nut; corn semolina; sea-salt; spices; thickener: guar gum allergen: nuts",2,0,0.0,"open_food_facts",0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420037526,0,0,"32% pompoen|water|zonnebloemolie|uien|wortel|ruwe rietsuiker|citroensap|cashewnoten|maïsgrutten|zeezout|kruiden|guargom (E412)",0.0,0,0.0,"32% pumpkin|water|sunflower oil|onions|wortel|rough cane sugar|citroensap|cashew nut|corn grits|sea salt|spices|guar gum (E412)",0,0,0.0,"piccantino",0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420038103,0,0,"Duits: Schwarztee",0.0,0,0.0,"german: black tea",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420038103,0,0,"Zutaten / Inhaltsstoffe: Schwarztee*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: black tea*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420038103,0,0,"Duits: Schwarztee",0.0,0,0.0,"german: black tea",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420045286,0,0,"Zutaten / Inhaltsstoffe: Putenfleisch* (60%); Hähnchenhaut*; Wasser; Steinsalz; Gewürze*; Knoblauch*; Pastinake*; Tomatenpulver*; Karotte*; Lauch*; Liebstöckel*; Zwiebel*; Salz; Dextrose*; Stabilisator: Natriumcitrat; Natursaitling; Buchenholzrauch. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: turkey* (60%); Hähnchenhaut*; water; rock salt; spices*; garlic*; pastinake*; tomato*; carrot*; leek*; lovage*; onion*; salt; dextrose*; stabilizer: sodium citrate; natural sausage; beech wood smoke. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420053083,1,2,"Duits: Dinkelmehl*¹ Type 630 (51%); Palmöl*; Rübenzucker*; Zartbitter-Schokoladentropfen* 13% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*; Emulgator: Sojalecithin*); Orangenöl*; Meersalz; Bourbonvanilleschote* gemahlen; Koriander*; Ceylon-Zimt* *aus biologischer Landwirtschaft ¹Dinkel ist eine Urweizenart Allergenen: Soja Sporen: Eieren; Melk; Noten; Sesamzaad; de:paranuss",0.0,1,0.0,"german: spelled flour*¹ type 630 (51%); palm oil*; beet sugar*; Zartbitter-Schokoladentropfen* 13% (cocoa*; pipe sugar*; cocoa butter*; emulsifier: soy lecithin*); orange oil*; sea-salt; bourbon vanilleschote* ground; cilantro*; Ceylon-Zimt* *out of biological agriculture ¹Dinkel is one primal wheat allergen: soy bean trace: eggs; milk; nuts; sesame seed; of:paranus",1,0,1.0,"alnatura",2,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0
0.0,4104420053083,2,2,"Zutaten / Inhaltsstoffe: Dinkelmehl* Type 630 (47%); Rohrohrzucker*; Palmfett* ungehärtet; Zartbitter-Schokoladentropfen* 12% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*; Emulgator: Soja-Lecithin*); Honig*; Orangenöl*; Meersalz; Bourbonvanilleschote* gemahlen; Koriander*; Cylon-Zimt* Kann Spuren von Ei; Milch; Mandeln; Haselnuss; Paranuss und Sesam enthalten. * aus biologischer Landwirtschaft","",1,0.0,"ingredients / Inhaltsstoffe: spelled flour* type 630 (47%); pipe sugar*; palm fat* cautionary; Zartbitter-Schokoladentropfen* 12% (cocoa*; pipe sugar*; cocoa butter*; emulsifier: Soja-Lecithin*); honig*; orange oil*; sea-salt; bourbon vanilleschote* ground; cilantro*; Cylon-Zimt* can traces von no; milk; almond; Haselnuss; paranus and sesame contain. * out of biological agriculture",2,0,"","dasistdrin",1,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0
0.0,4104420053083,1,2,"Duits: Dinkelmehl*¹ Type 630 (51%); Palmöl*; Rübenzucker*; Zartbitter-Schokoladentropfen* 13% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*; Emulgator: Sojalecithin*); Orangenöl*; Meersalz; Bourbonvanilleschote* gemahlen; Koriander*; Ceylon-Zimt* *aus biologischer Landwirtschaft ¹Dinkel ist eine Urweizenart Allergenen: Soja Sporen: Eieren; Melk; Noten; Sesamzaad; de:paranuss",0.0,1,0.0,"german: spelled flour*¹ type 630 (51%); palm oil*; beet sugar*; Zartbitter-Schokoladentropfen* 13% (cocoa*; pipe sugar*; cocoa butter*; emulsifier: soy lecithin*); orange oil*; sea-salt; bourbon vanilleschote* ground; cilantro*; Ceylon-Zimt* *out of biological agriculture ¹Dinkel is one primal wheat allergen: soy bean trace: eggs; milk; nuts; sesame seed; of:paranus",1,0,0.0,"open_food_facts",2,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,4104420053489,0,0,"Frans: Nappage au yaourt 60% (sucre de canne brut; beurre de cacao; yaourt au lait écrémé en poudre 9%; lait entier en poudre); galettes de riz 40% (riz complet 99%; sésame; sel marin). Peut contenir des traces de soja et fruits à coque. Allergenen: Melk; Sesamzaad Sporen: Noten; Soja",0.0,2,0.0,"frans: topping of yogurt 60% (sugar of cane brut; butter of cacao; yogurt of lait skimmed in powder 9%; lait entire in powder); pancake of riz 40% (riz completely 99%; sesame; salt marin). can contain of the traces of soy bean and fruits has shell. allergen: milk; sesame seed trace: nuts; soy bean",1,0,2.0,"alnatura",1,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
0.0,4104420053489,0,0,"Zutaten / Inhaltsstoffe: Joghurtüberzug* (60%) (Rohrohrzucker*; Kakaobutter*; Magermilchjoghurtpulver* (9%); Vollmilchpulver*); Reiswaffeln* (40%) (Vollkornreis*; Sesam*; Meersalz). Kann Spuren von Nüssen und Soja enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",2,0.0,"ingredients / Inhaltsstoffe: Joghurtüberzug* (60%) (pipe sugar*; cocoa butter*; synbilk yoghurt powder* (9%); milk powder*); Reiswaffeln* (40%) (whole grain rice*; sesame*; sea-salt). can traces von nuts and soy bean contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",1,0,"","dasistdrin",1,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
0.0,4104420053489,0,0,"Joghurtüberzug * 60% (Rohrzucker*; Kakaobutter*; MAGERMILCHJOGHURTPULVER* 9%; VOLLMILCHPULVER*); Reiswaffeln* 40% (Vollkornreis* 99%; Meersalz) *aus biologischer Landwirtschaft. Kann Spuren von Soja; Nüssen und Sesam enthalten.",0.0,2,0.0,"Joghurtüberzug * 60% (cane*; cocoa butter*; synbilk yoghurt powder* 9%; milk powder*); Reiswaffeln* 40% (whole grain rice* 99%; sea-salt) *out of biological agriculture. can traces von soy bean; nuts and sesame contain.",1,0,1.0,"migipedia",1,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
0.0,4104420053489,0,0,"Frans: Nappage au yaourt 60% (sucre de canne brut; beurre de cacao; yaourt au lait écrémé en poudre 9%; lait entier en poudre); galettes de riz 40% (riz complet 99%; sésame; sel marin). Peut contenir des traces de soja et fruits à coque. Allergenen: Melk; Sesamzaad Sporen: Noten; Soja",0.0,2,0.0,"frans: topping of yogurt 60% (sugar of cane brut; butter of cacao; yogurt of lait skimmed in powder 9%; lait entire in powder); pancake of riz 40% (riz completely 99%; sesame; salt marin). can contain of the traces of soy bean and fruits has shell. allergen: milk; sesame seed trace: nuts; soy bean",1,0,0.0,"open_food_facts",1,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420053786,0,2,"Frans: Chocolat noir 63% (pâte de cacao; sucre de canne brut; beurre de cacao); croquant aux éclats d'amandes 27% (éclats d'amandes grillées 87%; sucre de canne brut; sirop de glucose; beurre; miel; lait entier en poudre); galettes à l'épeautre 10% (farine d'épeautre 76%; sucre de canne brut; huile de colza; jaune d'œuf en poudre; sel marin) Allergenen: Eieren; Gluten; Melk; de:mandelsplitter Sporen: Noten; Sesamzaad; Soja",0.0,2,0.0,"frans: chocolat noir 63% (dough of cacao; sugar of cane brut; butter of cacao); crisp to flashes d'almonds 27% (flashes d'almonds grilled 87%; sugar of cane brut; syrup of glucose; butter; honey; lait entire in powder); pancake has l'spelled 10% (flour d'spelled 76%; sugar of cane brut; oil of rapeseed; jaune d'egg in powder; salt marin) allergen: eggs; gluten; milk; of:almond splits trace: nuts; sesame seed; soy bean",1,0,1.0,"alnatura",1,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0
0.0,4104420053786,0,2,"Zutaten / Inhaltsstoffe: Zartbitterschokolade* 63% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*); Mandelsplitterkrokant* 27% (geröstete Mandelsplitter* 87%; Rohrohzucker*; Maissirup*; Butter*; Honig*; Vollmilchpulver*); Dinkelwaffeln* 10% (Dinkelmehl* 76%; Rohrohrzucker*; Rapsöl*; Hühnereigelbpulver*; Meersalz). Kann Spuren von Nüssen; Soja und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",2,0.0,"ingredients / Inhaltsstoffe: daring chocolate* 63% (cocoa*; pipe sugar*; cocoa butter*); Mandelsplitterkrokant* 27% (geröstete almond splits* 87%; rohrohaw sugar*; corn.*; butter*; honig*; milk powder*); Dinkelwaffeln* 10% (spelled flour* 76%; pipe sugar*; rapeseed oil*; Hühnereigelbpulver*; sea-salt). can traces von nuts; soy bean and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",1,0,"","dasistdrin",1,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0
0.0,4104420053786,1,2,"Zartbitterschokolade* 63% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*); Mandelsplitterkrokant* 27% (MANDELSPLITTER* geröstet 87%; Rohrohrzucker*; Glukosesirup*; BUTTER*; Honig*; VOLLMILCHPULVER*); Dinkelwaffeln* 10% (DINKELMEHL*¹ 76%; Rohrohrzucker*; Rapsöl*; HÜHNEREIGELBPULVER*; Meersalz) *aus biologischer Landwirtschaft ¹ DINKEL IST EINE URWEIZENART. Kann Spuren von Soja; Nüssen und Sesam enthalten.",0.0,1,0.0,"daring chocolate* 63% (cocoa*; pipe sugar*; cocoa butter*); Mandelsplitterkrokant* 27% (almond splits* roasted 87%; pipe sugar*; glucose syrup*; butter*; honig*; milk powder*); Dinkelwaffeln* 10% (spelled flour*¹ 76%; pipe sugar*; rapeseed oil*; HÜHNEREIGELBPULVER*; sea-salt) *out of biological agriculture ¹ spelt is one primal wheat. can traces von soy bean; nuts and sesame contain.",1,0,1.0,"migipedia",1,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0
0.0,4104420053786,0,2,"Frans: Chocolat noir 63% (pâte de cacao; sucre de canne brut; beurre de cacao); croquant aux éclats d'amandes 27% (éclats d'amandes grillées 87%; sucre de canne brut; sirop de glucose; beurre; miel; lait entier en poudre); galettes à l'épeautre 10% (farine d'épeautre 76%; sucre de canne brut; huile de colza; jaune d'œuf en poudre; sel marin) Allergenen: Eieren; Gluten; Melk; de:mandelsplitter Sporen: Noten; Sesamzaad; Soja",0.0,2,0.0,"frans: chocolat noir 63% (dough of cacao; sugar of cane brut; butter of cacao); crisp to flashes d'almonds 27% (flashes d'almonds grilled 87%; sugar of cane brut; syrup of glucose; butter; honey; lait entire in powder); pancake has l'spelled 10% (flour d'spelled 76%; sugar of cane brut; oil of rapeseed; jaune d'egg in powder; salt marin) allergen: eggs; gluten; milk; of:almond splits trace: nuts; sesame seed; soy bean",1,0,1.0,"open_food_facts",1,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0
0.0,4104420053786,0,2,"63% pure chocolade|cacaomassa|ruwe rietsuiker|cacaoboter|27% Amandel bros|87% geroosterde amandelen|ruwe rietsuiker|glucosestroop|boter|honing|melkpoeder|10% Speltwafels|76% speltmeel|ruwe rietsuiker|koolzaadolie|eigeel|zeezout",0.0,1,0.0,"63% pure chocolate|cocoa mass|rough cane sugar|cocoa butter|27% Amandel bros|87% geroosterde almond|rough cane sugar|glucosestroop|butter|honey|milk powder|10% Speltwafels|76% spelled flour|rough cane sugar|koolzaadolie|eigeel|sea salt",0,0,1.0,"piccantino",0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
0.0,4104420053922,1,2,"Duits: Zutaten/Ingrédients D Dinkelmehl*' Type 1050 (44%); Rohrohrzucker*; Palmfett*; stark entöltes Kakaopulver* 3;8%; Vollmilchpulver*; Maisstär - ke*; Honig*; Glukosesirup*; Backtriebmittel: Natriumhydrogen - carbonat (Natron); Meersalz; Bourbonvanilleschote* gemahlen *aus biologischer Landwirtschaft 'Dinkel ist eine Urweizenart Kann Spuren von Ei; Soja; Mandel; Haselnuss und Paranuss enthalten Allergenen: Melk Sporen: Eieren; Noten; Sesamzaad; Soja; de:paranuss",0.0,2,0.0,"german: Zutaten/Ingrédients d spelled flour*' type 1050 (44%); pipe sugar*; palm fat*; stark entöltes cocoa powder* 3;8%; milk powder*; missomes - the*; honig*; glucose syrup*; baking agent: sodium hydrogen - carbonate (baking); sea-salt; bourbon vanilleschote* ground *out of biological agriculture 'spelt is one primal wheat can traces von no; soy bean; mandel; Haselnuss and paranus contain allergen: milk trace: eggs; nuts; sesame seed; soy bean; of:paranus",1,0,1.0,"alnatura",1,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0
0.0,4104420053922,1,2,"Zutaten / Inhaltsstoffe: Dinkelmehl Type 1050* (44%); Rohrohrzucker*; ungehärtetes Palmfett*; Vollmilchpulver*; Kakaopulver stark entölt* (3;8%); Maisstärke*; Honig*; Gerstenmalz*; Backtriebmittel: Natriumhydrogencarbonat; Meersalz; Bourbon-Vanille*. Kann Spuren von Nüssen; Mandeln; Milch; Ei; Soja und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",2,0.0,"ingredients / Inhaltsstoffe: spelled flour type 1050* (44%); pipe sugar*; ungehärtetes palm fat*; milk powder*; cocoa powder stark entered* (3;8%); corn starch*; honig*; barley malt*; baking agent: sodium bicarbonate; sea-salt; Bourbon-Vanille*. can traces von nuts; almond; milk; no; soy bean and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",1,0,"","dasistdrin",1,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0
0.0,4104420053922,1,2,"DINKELMEHL*¹ Type 1050 44 %; Rübenzucker*; Palmöl*; stark entöltes Kakaopulver* 3;8 %; VOLLMILCHPULVER*; Maisstärke*; Honig*; Glukosesirup*; Backtriebmittel: Natriumhydrogencarbonat; Meersalz; Bourbonvanilleschote* gemahlen *aus biologischer Landwirtschaft ¹DINKEL IST EINE WEIZENARTKann Spuren von Ei; Soja; Mandel; Haselnuss und Paranuss enthalten.",0.0,2,0.0,"spelled flour*¹ type 1050 44 %; beet sugar*; palm oil*; stark entöltes cocoa powder* 3;8 %; milk powder*; corn starch*; honig*; glucose syrup*; baking agent: sodium bicarbonate; sea-salt; bourbon vanilleschote* ground *out of biological agriculture ¹DINKEL is one WEIZENARTKann traces von no; soy bean; mandel; Haselnuss and paranus contain.",1,0,0.0,"migipedia",1,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0
0.0,4104420053922,1,2,"Duits: Zutaten/Ingrédients D Dinkelmehl*' Type 1050 (44%); Rohrohrzucker*; Palmfett*; stark entöltes Kakaopulver* 3;8%; Vollmilchpulver*; Maisstär - ke*; Honig*; Glukosesirup*; Backtriebmittel: Natriumhydrogen - carbonat (Natron); Meersalz; Bourbonvanilleschote* gemahlen *aus biologischer Landwirtschaft 'Dinkel ist eine Urweizenart Kann Spuren von Ei; Soja; Mandel; Haselnuss und Paranuss enthalten Allergenen: Melk Sporen: Eieren; Noten; Sesamzaad; Soja; de:paranuss",0.0,2,0.0,"german: Zutaten/Ingrédients d spelled flour*' type 1050 (44%); pipe sugar*; palm fat*; stark entöltes cocoa powder* 3;8%; milk powder*; missomes - the*; honig*; glucose syrup*; baking agent: sodium hydrogen - carbonate (baking); sea-salt; bourbon vanilleschote* ground *out of biological agriculture 'spelt is one primal wheat can traces von no; soy bean; mandel; Haselnuss and paranus contain allergen: milk trace: eggs; nuts; sesame seed; soy bean; of:paranus",1,0,1.0,"open_food_facts",1,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
0.0,4104420053922,1,2,"44% speltmeel type 1050|bietensuiker|palmolie|3;8% cacaopoeder zwaar ontolied|melkpoeder|maïszetmeel|honing|glucosestroop|natriumwaterstofcarbonaat (E500ii)|zeezout|gemalen bourbon vanillestokjes",0.0,2,0.0,"44% spelled flour type 1050|bietensuiker|palmolie|3;8% cocoa powder zwaar ontolied|milk powder|corn starch|honey|glucosestroop|natriumwaterstofcarbonaat (e500ii)|sea salt|gemalen bourbon vanillestokjes",1,0,0.0,"piccantino",1,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0
0.0,4104420054363,0,0,"Frans: Chocolat au lait 54% (sucre de canne brut; beurre de cacao; lait entier en poudre; pâte de cacao; extrait de vanille Bourbon); galettes de riz 40% (riz complet; sésame; sel marin); noix de coco râpée 6%. Allergenen: Melk; Sesamzaad",0.0,2,0.0,"frans: chocolat of lait 54% (sugar of cane brut; butter of cacao; lait entire in powder; dough of cacao; extract of vanilla bourbon); pancake of riz 40% (riz completely; sesame; salt marin); nut of coco grated 6%. allergen: milk; sesame seed",0,0,2.0,"alnatura",0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
0.0,4104420054363,0,0,"Zutaten / Inhaltsstoffe: Vollmilchschokolade* 54% (Rohrohrzucker*; Kakaobutter*; Vollmilchpulver*; Kakaomasse*; Bourbon-Vanille*); Reiswaffeln* 40% (Vollkornreis* 99%; Sesam*; Meersalz); Kokosflocken* 6%. Kann Spuren von Nüssen und Soja enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",2,0.0,"ingredients / Inhaltsstoffe: whole milk chocolate* 54% (pipe sugar*; cocoa butter*; milk powder*; cocoa*; Bourbon-Vanille*); Reiswaffeln* 40% (whole grain rice* 99%; sesame*; sea-salt); Kokosflocken* 6%. can traces von nuts and soy bean contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",1,0,"","dasistdrin",1,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
0.0,4104420054363,0,0,"Vollmilchschokolade* 54% (Rohrzucker*; Kakaobutter*; VOLLMILCHPULVER* 21%; Kakaomasse*; Vanilleextrakt*); Reiswaffeln* 40% (Vollkornreis* 99%; Meersalz); Kokosraspeln* 6% *aus biologischer Landwirtschaft. Kann Spuren von Soja; Nüssen und Sesam enthalten.",0.0,2,0.0,"whole milk chocolate* 54% (cane*; cocoa butter*; milk powder* 21%; cocoa*; vanilla extract*); Reiswaffeln* 40% (whole grain rice* 99%; sea-salt); coconut* 6% *out of biological agriculture. can traces von soy bean; nuts and sesame contain.",1,0,1.0,"migipedia",1,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
0.0,4104420054363,0,0,"Frans: Chocolat au lait 54% (sucre de canne brut; beurre de cacao; lait entier en poudre; pâte de cacao; extrait de vanille Bourbon); galettes de riz 40% (riz complet; sésame; sel marin); noix de coco râpée 6%. Allergenen: Melk; Sesamzaad",0.0,2,0.0,"frans: chocolat of lait 54% (sugar of cane brut; butter of cacao; lait entire in powder; dough of cacao; extract of vanilla bourbon); pancake of riz 40% (riz completely; sesame; salt marin); nut of coco grated 6%. allergen: milk; sesame seed",0,0,0.0,"open_food_facts",0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420054363,0,0,"54% melkchocolade|rietsuiker|cacaoboter|21% melkpoeder|cacaomassa|vanille extract|40% Rijstwafels|99% volkoren rijst|zeezout|6% kokosnootschilfers",0.0,2,0.0,"54% milk chocolate|cane sugar|cocoa butter|21% milk powder|cocoa mass|vanilla extract|40% rice crackers|99% whole grain rice|sea salt|6% kokosnootschilfers",1,0,1.0,"piccantino",1,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
0.0,4104420055209,2,0,"Duits: Dinkelvollkornmehl 43%; Rohrohrzucker; Palmfett ungehärtet; Zartbitter-Schokoladentropfen 9% (Kakaomasse; Rohrohrzucker; Kakaobutter; Emulgator: Sojalecithin); Haselnüsse 6%; Kakao stark entölt 4%; Meersalz; Reinweinsteinbackpulver (Säuerungsmittel: Monokaliumtartrat (Reinweinstein); Maisstärke; Backtriebmittel: Natriumhydrogencarbonat (Natron)); Bourbonvanilleschote gemahlen; Ceylon-Zimt; Koriander Allergenen: Gluten; Noten; Soja",0.0,1,0.0,"german: spelled flour 43%; pipe sugar; palm fat cautionary; Zartbitter-Schokoladentropfen 9% (cocoa; pipe sugar; cocoa butter; emulsifier: soy lecithin); hazelnuts 6%; cocoa stark entered 4%; sea-salt; pure tartar baking powder (acidic: monopotassium tartrate (pure tartar); corn starch; baking agent: sodium bicarbonate (baking)); bourbon vanilleschote ground; Ceylon-Zimt; cilantro allergen: gluten; nuts; soy bean",2,0,1.0,"alnatura",2,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0
0.0,4104420055209,2,2,"Zutaten / Inhaltsstoffe: Dinkelvollkornmehl* 43%; Rohrohrzucker*; Palmfett* ungehärtet; Zartbitter-Schokoladentropfen* 9% (Kakaomasse*; Kakaobutter*; Rohrohrzucker*; Emulgator: Sojalecithin*); Haselnüsse* 6%; Kakao* stark entölt 4%; Meersalz; Reinweinsteinbackpulver (Säuerungsmittel: Monokaliumtartrat (Reinweinstein); Maisstärke*; Backtriebmittel: Natriumhydrogencarbonat (Natron); Bourbon-Vanilleschote* gemahlen; Ceylon-Zimt*; Koriander*. Kann Spuren von Ei; Milch; Mandeln; Paranuss und Sesam enthalten. *aus biologischer Landwirtschaft.","",1,0.0,"ingredients / Inhaltsstoffe: spelled flour* 43%; pipe sugar*; palm fat* cautionary; Zartbitter-Schokoladentropfen* 9% (cocoa*; cocoa butter*; pipe sugar*; emulsifier: soy lecithin*); hazelnuts* 6%; cocoa* stark entered 4%; sea-salt; pure tartar baking powder (acidic: monopotassium tartrate (pure tartar); corn starch*; baking agent: sodium bicarbonate (baking); Bourbon-Vanilleschote* ground; Ceylon-Zimt*; cilantro*. can traces von no; milk; almond; paranus and sesame contain. *out of biological agriculture.",2,0,"","dasistdrin",2,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0
0.0,4104420055209,2,0,"Duits: Dinkelvollkornmehl 43%; Rohrohrzucker; Palmfett ungehärtet; Zartbitter-Schokoladentropfen 9% (Kakaomasse; Rohrohrzucker; Kakaobutter; Emulgator: Sojalecithin); Haselnüsse 6%; Kakao stark entölt 4%; Meersalz; Reinweinsteinbackpulver (Säuerungsmittel: Monokaliumtartrat (Reinweinstein); Maisstärke; Backtriebmittel: Natriumhydrogencarbonat (Natron)); Bourbonvanilleschote gemahlen; Ceylon-Zimt; Koriander Allergenen: Gluten; Noten; Soja",0.0,1,0.0,"german: spelled flour 43%; pipe sugar; palm fat cautionary; Zartbitter-Schokoladentropfen 9% (cocoa; pipe sugar; cocoa butter; emulsifier: soy lecithin); hazelnuts 6%; cocoa stark entered 4%; sea-salt; pure tartar baking powder (acidic: monopotassium tartrate (pure tartar); corn starch; baking agent: sodium bicarbonate (baking)); bourbon vanilleschote ground; Ceylon-Zimt; cilantro allergen: gluten; nuts; soy bean",2,0,0.0,"open_food_facts",2,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420055209,0,2,"43% volkoren speltmeel|bietensuiker|palmolie|9% chocolade druppels|cacaomassa|ruwe rietsuiker|cacaoboter|lecithine|6% hazelnoten|3% cacaopoeder zwaar ontolied|zeezout|natriumcarbonaat (E500)|gemalen bourbon vanillestokjes|Ceylon kaneel|koriander",0.0,1,0.0,"43% whole grain spelled flour|bietensuiker|palmolie|9% chocolate druppels|cocoa mass|rough cane sugar|cocoa butter|lecithine|6% hazelnut|3% cocoa powder zwaar ontolied|sea salt|natriumcarbonaat (E500)|gemalen bourbon vanillestokjes|ceylon kaneel|cilantro",1,0,1.0,"piccantino",1,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
